Video ID,Uploader,Age,Category,Length,Views,Rate,Ratings,Comments
VvTbQa8HjL8,NeoExDeath123,1198,Music,225,2,0,0,0
pE0zMDGe55Y,jonnyveliky,1198,Film & Animation,262,5,5,1,0
gPmBJ1jCHl4,michellezee,1198,Music,65,1,0,0,0
t7GzHJeIhIM,JDC200717,1198,Music,131,0,0,0,0
sVgKYNKykZ4,betoteam,1198,Music,248,1,0,0,0
kzDdSDecviQ,IHlover,1198,Entertainment,80,1,0,0,0
5LblvfSPQ3I,matthew8889,1198,Entertainment,82,1,0,0,0
_-MqLmzcv9Q,melidv26,1198,Comedy,231,0,0,0,0
fG4FWlP6d5Y,bloodygir777,1198,Film & Animation,238,0,0,0,0
NiPCh96rfJ8,ddccll,1198,Entertainment,29,0,0,0,0
x3pmaz_7JrU,GuruReborn,1198,People & Blogs,495,0,0,0,0
KhwEtMoXOGg,navystreak,1198,Howto & Style,99,0,0,0,0
aU-0qV39QIk,waste0fpainttt,1198,Entertainment,14,0,0,0,0
B69EMymGB5A,spider50cent,1198,Entertainment,222,0,0,0,0
e6rUxq_Grzg,escott10,1198,Comedy,101,1,0,0,0
Asmbm8oxNPw,zapaton2003,1198,People & Blogs,602,0,0,0,0
u_DwuPYh3ZA,kornmili,1198,Music,313,1,0,0,0
wdIeanq1yOo,tayndkybff,1198,Entertainment,207,0,0,0,0
13IvWgeFbQ4,singingmysti,1198,Entertainment,495,0,0,0,0
Bu8Cy11W7jg,LopeTj,1198,Comedy,74,0,0,0,0
vX3RUg-2bQw,lilrockere,1198,Music,242,0,0,0,0
XstEfIc7xbg,swingersexys,1198,Entertainment,140,26,0,0,0
fbI_sN7E_gE,JarrettFerguson23,1198,Entertainment,589,0,0,0,0
nnr8QnaTG0s,11Catdog,1198,Comedy,27,0,0,0,0
5p37ox9EG0o,alkey2045,1198,Travel & Events,114,0,0,0,0
xwFaUsArf-Q,lalajaylyn8594,1198,Comedy,69,4,0,0,0
UTxSUb4O1to,clauky,1198,Music,215,0,0,0,0
W7ds9DWFoI8,SellersBest,1198,Pets & Animals,272,6,0,0,2
wmSdACEcCZY,sassouane,1198,Education,47,0,0,0,0
cU3O86-83XA,,,,,,,,
b1LMeJMJVHE,rae1427,1198,Entertainment,12,0,0,0,0
dX4fBOVOprc,kerryleewpi,1198,People & Blogs,27,0,0,0,0
skZN1zJfuXM,andrewrulez29,1198,Entertainment,192,0,0,0,0
QxsWs4Rx9EY,bobal02,1198,Entertainment,57,0,0,0,0
b4hpP4cXOjw,hanglikeahorse90,1198,Comedy,23,3,0,0,0
pyLEwALRvA0,ibragim86,1198,Travel & Events,73,1,0,0,0
nrAZtVgiPw8,jorgeleger,1198,Sports,185,0,0,0,0
2179PXFTgJM,CRSFans,1198,Sports,183,5,5,1,1
vrFsTdFDnl4,MIKEFORD123,1198,Music,111,0,0,0,0
j3k7YAWfM8I,obnoxiousanimal,1198,Entertainment,174,0,0,0,0
#NAME?,captincloud36,1198,Entertainment,12,0,0,0,0
KSAWHWc3MEo,Thiagola92,1198,Entertainment,157,0,0,0,0
20Euqk-ywQM,aaron061,1198,Autos & Vehicles,88,0,0,0,0
uTNm-d9L1Kc,sourmangos,1198,Entertainment,217,2,0,0,0
t2FiBBvtcN8,gothpeopleruck,1198,Comedy,31,0,0,0,0
epbWvTRriQ4,sebastian97cp,1198,Comedy,14,0,0,0,0
mkkurPfTReY,StudioGT,1198,Sports,66,0,0,0,0
AAlUdQ8Y4Gg,kathedralgotica,1198,Music,103,0,0,0,0
FO0QYilGauE,dusfermc,1198,Entertainment,227,3,0,0,0
u-NkNME1nRY,SanLazaroGroup,1198,Music,297,0,0,0,0
Dx-yHmf7f3Y,alphamurder,1198,Comedy,15,0,0,0,0
KQe4INLnC9E,TheRealCalamityJames,1198,People & Blogs,227,2,5,1,1
O-2DcU07rhc,yk5013,1198,Music,365,0,0,0,0
aqjd1KXy6n0,flameburst45,1198,Film & Animation,54,0,0,0,0
CxXF72FKB98,omglookitsjessica,1198,Entertainment,42,0,0,0,0
i3KvI4dsvwA,ameripon,1198,Entertainment,36,1,0,0,0
z5hzarU_Jbg,sha7er,1198,Entertainment,230,1,0,0,0
6AfzQfxg61c,xfarewellovex3,1198,Comedy,16,5,0,0,0
of1_zBRx4R0,meelcu,1198,People & Blogs,110,0,0,0,0
bbhVvAURpE4,marcelain2,1198,Sports,65,0,0,0,0
dOVOogmR4ng,ScOoTyIsLiFe,1198,Pets & Animals,219,0,0,0,0
5mp1dJsIvWI,lovethreats,1198,Entertainment,23,2,0,0,0
Hi7TM87ksDI,Fred,1199,Comedy,162,345774,4.62,6487,5811
o0saf8D5p3U,alexlmlo1,1198,Entertainment,430,437045,4.85,3423,3875
2kkFRPFghsw,ElectroFunkee,1198,Education,408,256035,4.86,1664,1670
Uw1E2kd9SWM,TruC0MEDY,1198,Comedy,506,52138,4,24,1052
9GX3u48bX7o,NotJustAlan,1198,Entertainment,423,113535,4.92,650,1059
ER-CyEBjIxA,JamesNintendoNerd,1199,Entertainment,305,48460,4.84,2956,1132
hbOWhw40uG4,CapnOAwesome,1199,Film & Animation,178,28733,4.45,609,952
wbUcfL9BQhk,bestvidsonline,1198,Entertainment,408,123847,4.9,797,1002
piBuHL8VIHA,SubscribeYou,1198,Entertainment,37,20305,4,12,903
Aa6lpNXJZ-o,tokiohotelchannel,1198,Music,437,109990,4.84,1071,858
Bbv-C5Xva-A,tyleroakley,0, UNA ,153,17791,4.86,1107,834
dPWwau9rxwg,mrpregnant,1198,Comedy,94,7659,4.46,174,809
sgxIVOdMhBE,OneSoccer,1198,Sports,138,151365,4.67,386,949
o61VEG1nHKQ,Irategamer,1199,Comedy,484,14548,4.11,1292,1044
l0oxouWz2Hs,hotforwords,1198,Entertainment,269,83599,4.61,1124,739
mwbqq9TDhHU,alexlmlo1,1198,Entertainment,387,194384,4.59,954,758
uroKdKg2xAM,TheHill88,1198,People & Blogs,292,16670,4.51,965,663
qOjYeY7loPM,smpfilms,1198,Entertainment,157,105303,4.91,1460,6100
HJFypqFiAgA,YTsuxAMIRITE,1199,Howto & Style,121,411,4.78,23,58
PvIfpKKifyw,IFuREADthisURstupid,1166,Entertainment,239,621,4.88,8,8
Crokdo03ZcY,twokeyalexe2,1198,News & Politics,96,488,2,4,16
SdckRgIDuI4,Cvillemac,1180,Travel & Events,430,197326,4.76,755,469
spVFa_1BUJA,LorcanFinnegan,1186,Film & Animation,164,75516,3.71,326,304
axV8DQ1nWNk,ShannaGilfix,1164,Music,291,289805,4.58,1268,1104
CT2BJKhzaTE,gravel2008,1198,News & Politics,267,1918,5,82,73
WTLcUwg5MQA,SailorsPlayhouse,1190,Film & Animation,651,417,5,1,0
mElhYnMrmqs,ushertv,1198,Music,308,202019,4.64,878,492
wRTJZtQCl7g,diaryofhoney,1198,News & Politics,301,198,5,3,0
FwJduPtCvSM,barelypolitical,1198,Comedy,163,339400,4.3,997,407
1lFfNDFDUuA,smpfilms,1198,Entertainment,90,295428,4.85,1928,0
VwFgpPvK0aU,WentyliciousGirl,1199,Entertainment,35,1614967,4.03,256,273
5Uq1PTdOwj4,illumistream,1198,Howto & Style,212,168024,3.33,94,34
st0V_Eu6ZBM,NBA,1198,Sports,69,133751,4.75,297,239
DXXvdPwniPw,smpfilms,1198,Entertainment,33,125296,4.68,471,0
9Q9yjirSQG0,,,,,,,,
7gAzi9dXS50,marcofrancochannel,1198,People & Blogs,383,94481,3.4,94,76
jkCahyZKzJE,utukusikihibi,1198,Music,273,87442,4.61,95,25
grbO7bgKH8I,GersNo1Fan,1199,Entertainment,312,80715,4.47,303,292
yYNDkGqmlCg,Bridezillas,1197,Entertainment,61,746480,2.11,2104,203
Aw84uDcMQUQ,Raheemdaplaya,1194,Music,246,669201,4.53,784,781
v31qxrXsxv0,tinsleyadvertising,1195,Comedy,70,788096,4.65,2364,880
w0BWjkA1IIA,huluDotCom,1193,People & Blogs,58,501460,4.6,1136,598
p3KY_h8NYgg,ohnoamee,1198,Entertainment,203,22492,4.85,218,268
e_JOfjjAcgc,ohnoamee,1198,Entertainment,499,25761,4.86,357,233
mx_N6RrCZCI,ohnoamee,1198,Entertainment,368,18850,4.87,285,213
62J3FUGr37Y,MeganFischer494s5Q,1199,Entertainment,67,1620,4.26,573,3
t1YK4H677b4,ChipMusicTV,1198,Entertainment,408,67249,4.9,489,518
6G8QEbPq_TA,iLoveJbMcFlYTakeThat,1198,Music,533,20100,4.78,151,154
I1JcMvshGfY,EvelynHaleyBT978OT,1199,Music,307,922,4.99,452,5
LNyXTfgyu2A,AveryMercadoQO883St,1199,Music,264,800,5,451,0
JhpaVOFMdK8,EmmaGarrison529LayS,1199,Music,264,567,4.47,452,0
Bsjd7fVJQy0,Djy1991,1194,Entertainment,1344,76553,4.86,2011,2025
faRlFsYmkeY,huluDotCom,1193,People & Blogs,90,178374,4.84,822,516
KK39J4n7wV0,OMFGnaomi,1193,Entertainment,65,86876,4.72,413,577
ue2LkKDigVU,,,,,,,,
7lL6hdi588g,MondoMedia,1199,Film & Animation,116,69353,4.71,1264,627
LVaL552XXr0,machinima,1199,Entertainment,348,35742,4.91,977,526
uDL_IWMgtxY,AtheneWins,1199,People & Blogs,435,65907,4.71,959,637
cH8fhLdynIs,peron75,1199,Entertainment,174,10731,4.81,862,479
LPSaa4-i7Gk,TheAmazingAtheist,1199,Education,877,5861,4.73,924,504
xlqdKM3e0Bs,contempomodels,1177,People & Blogs,49,193155,1.75,99,2
8x2Xajv3_Vo,,,,,,,,
cEQPH2wPtvA,CustomerServiceRep,1178,People & Blogs,35,49300,1.44,75,0
JTiGe_se9SY,Ssoffia174,1186,Music,184,108971,4.59,316,339
URHS_jMW1MQ,mediotiempo,1192,Sports,155,29316,4.28,32,24
alFJ2SNWssQ,officialteamsabrina,1196,Entertainment,172,283462,4.62,291,188
j65Z8iIx0iA,,,,,,,,
t1ewIkVRdEo,peendog,1195,Sports,67,35874,4.75,125,90
W12L6bTlIIo,AtlanticVideos,1191,Music,237,371710,4.79,896,585
dWr62nAr4Wg,ClaudiaRibeiro994,1200,Entertainment,17,201,2.33,3,7
rtUJwBCKiSg,,,,,,,,
2mZeGcj2e0k,faithhopenluv13,1200,Pets & Animals,15,219,1,1,1
j7rZtYDx3nc,gabble121,1200,Music,535,210,5,1,0
o8dzal6uf_A,nyscov,1200,News & Politics,40,221,1,1,1
uJ11nAjEE7c,tenluxe,1200,Entertainment,46,210,0,0,1
Xo6tBWdkcOg,plusgirlz,0, UNA ,25,219,2.25,4,4
9Zn6HHjDjKk,wwwALLSTARSde,1200,Sports,58,205,1,1,0
gBKp0DCHKsU,,,,,,,,
sf0eGrlHKGg,tskylerunescape,1200,Film & Animation,195,149,3.5,2,1
SH0539UxmEY,nfmusique,1200,Entertainment,16,40,0,0,1
mLsJM90MJik,Busmonn,1200,Entertainment,118,207,2,1,0
hiZtI4AXWSo,peterwheeler1,1200,Comedy,167,121,1,1,0
q35YSkZ7olE,marianoavenida,1200,People & Blogs,54,75,0,0,0
7UTVU6C_JRA,cinderelly007,1200,Travel & Events,42,88,0,0,0
XPv1Ve7oMD4,mrRmR28893,1200,Sports,89,222,2.83,6,4
_574znxlfaE,bluezipper101,1200,Howto & Style,518,207,5,2,0
NHED84anwrg,prettyboylavoie,1200,Entertainment,82,179,3,1,2
Mpzkl9Kg45g,KaguyaKimimarou,1200,Entertainment,185,50,3,2,0
O-XtYpByxZ4,tof272,1200,Entertainment,315,67,4,1,1
SZd-03vPxkk,petermilley,1200,Entertainment,179,71,0,0,1
9XD6eB5dx0U,rsilva794,1200,Comedy,141,79,0,0,0
oZR1viMhsuQ,jjcavalo,1200,Pets & Animals,15,118,0,0,0
RPpnQ0mva3E,kumapooh1966,1200,Music,300,75,3,1,0
TBFsTj_gTxc,danooaza,1200,Film & Animation,24,22,0,0,0
t1ATpZF6w5I,kineceleran,1200,Film & Animation,219,91,5,1,0
tddWsxhYsXo,paigered8,1200,Entertainment,254,33,0,0,0
Rif238omnGM,solca78,1200,Comedy,229,39,0,0,0
QoAbbmDVXPQ,hrolf1979,1200,People & Blogs,101,67,0,0,0
HOtTcN17-Uw,tzolus,1200,Sports,192,60,3.5,2,2
sbbO1KPwetU,BRAEFLA,1200,Music,255,30,0,0,0
EwBdPxuKXmY,scarlettgirlx,1200,Film & Animation,457,161,0,0,0
K46bofc_cUo,dogyystyle,1200,Entertainment,29,112,1,2,0
npXpHNEd1GA,dobo71,1200,Entertainment,16,16,0,0,0
ukTsq-RYFMM,InteligentInfection,1200,Music,248,34,0,0,0
nrtQe8RjCec,LinkinParkler137,1200,Film & Animation,564,72,0,0,0
lNDjqGfl_kU,,,,,,,,
9AgtLKTdPhk,veugenijus,1200,Music,349,42,5,1,1
NjT1wUYSNEU,sasukehyuuga14,1200,Film & Animation,49,77,3,1,0
YZJZENUPpk0,insaneskimo,1200,Entertainment,66,51,0,0,0
6bmtYLka4TY,alexsfclospalacios,1200,Entertainment,151,21,0,0,0
klLh7mi4lj4,madhatter563,1200,Music,83,110,5,4,2
m_WweaRGqZw,broxvirus,1200,Comedy,118,116,0,0,0
tPVZiNQ2OMI,knightbrace18,1200,People & Blogs,86,29,0,0,0
CkgulIyFZOg,rawhidenlace,1200,Sports,24,38,0,0,0
aK5SOLSUuNE,mikeexplorer,1200,Sports,583,49,0,0,0
qIubKSaDy7k,stefanie1203,1200,Autos & Vehicles,4,73,5,1,0
5epXfM5i4os,warriorofeternaldark,1200,Film & Animation,201,111,0,0,0
AdJGpGVXcY0,xmiyuxchanx,1200,Education,9,83,0,0,0
NVna-b0EWhY,TheMastersmechanic,1200,Entertainment,50,41,0,0,0
nuBLYc9zzf0,alexmeredith49800,1200,Entertainment,46,211,1.5,2,0
L320b0i8_Ng,Tarus1992,1200,Entertainment,193,50,0,0,0
4MNd_dmK7Rw,brinjal66,1200,Film & Animation,63,115,1.67,3,1
Bq3M4eubH5M,Anoemie,1200,Education,4,49,0,0,0
cEcQsJwiKaY,gaby0189,1200,Entertainment,188,93,5,11,9
E4iFyc1MbcA,oikawanaobook,1200,Entertainment,462,205,1,1,1
ooCeHIbYLrc,lilEmziiBBzii,1200,People & Blogs,273,68,0,0,5
Db8KG6UPVmI,csabak76,1200,Music,17,48,0,0,0
e9zciAZ1VhQ,SeBcIo1920,1200,Music,254,54,0,0,0
PhkJ_FSr81g,hedisanv,1200,Music,359,62,0,0,0
9QwzMe1_d9c,casky87,1200,Film & Animation,46,73,0,0,1
pbLbgIAWpQ8,M4riiin3e,1200,Entertainment,89,60,0,0,1
62h73Thfpws,tanibrasil,1200,Entertainment,48,35,0,0,0
5xd9yAmvj9Y,floricow,1200,Comedy,72,83,4,1,0
FF47n1K5wNM,jarrod2411,1200,Sports,10,40,0,0,0
GYTnnJ-N3FU,TheDwightSchool,1200,Entertainment,6,43,0,0,0
guhQLy5ufZI,fpmixercast,1200,Entertainment,16,53,0,0,0
GlMXHndLxFI,Jeremywchilds1975,1200,Entertainment,198,34,0,0,0
pX9mjnDTung,Ga4by,1200,Entertainment,23,54,0,0,0
h5cZkE8jYGU,skazuemon,1200,Pets & Animals,96,137,0,0,0
t55Wi1X73xc,pokemon4169,1200,Music,214,57,1,2,1
oP8xber-_0E,,,,,,,,
plotw55F49I,devoist,1200,Pets & Animals,33,17,0,0,0
wJlJCYd5eT8,fernbaby77,1200,People & Blogs,73,54,3.33,3,1
Kgxcwf759ok,SophieDog11,1200,People & Blogs,46,85,4.5,2,1
ktDg4e19zI8,itfcsam,1200,People & Blogs,267,44,0,0,0
yN9uW-7m8xY,AgustinAbbattista,1200,People & Blogs,207,57,5,1,1
pnFB8j6ugHs,boyzwing,1200,Entertainment,247,54,0,0,0
KaReIHn7lB0,Ziinaa3,1200,Comedy,268,78,0,0,0
S62soVrMfPQ,mBraunboeck,1200,Entertainment,334,112,0,0,0
lpgkq4uAJ0U,FenrisHunter,1200,Entertainment,530,36,0,0,0
I4x2zt5tyqs,vinzer78,1200,Entertainment,87,203,2.5,2,0
WMFAh1ppHEw,,,,,,,,
vmVSWEhU2y8,borisssh2,1200,Sports,100,25,0,0,0
0uizHG4Neg4,mh7ah,1200,Pets & Animals,172,50,0,0,1
GZS-f_vrnkg,joleneigan,1200,Music,75,11,0,0,0
GvJXZsM1mgo,TheManInDevilsHand,1200,Music,15,41,0,0,0
580o6UBHBzI,teffeur67,1200,Comedy,87,180,0,0,0
yuUnRnKV1_c,tripleaxel96,1200,People & Blogs,541,72,1,2,1
ataRbYAWpvo,Cancamo01,1200,Music,14,15,0,0,0
SxInv1xw8rc,ChrisBrownIsBuff,1200,Music,147,101,4,1,0
AHt8oXdKD_s,047svs,1200,Music,115,22,0,0,0
#NAME?,targonski5,1200,Autos & Vehicles,67,46,0,0,0
r0rM1yl5cTc,PatrickMza,1200,Science & Technology,151,25,0,0,0
LVuWGwnq_Zg,magicmagic007,1200,Entertainment,62,78,0,0,0
wDwa1z7_EtI,kris11185,1200,Comedy,5,20,0,0,0
K6QfcvPGoWc,montgomerycollege,1200,People & Blogs,600,18,0,0,0
szuLa1Xlms8,PPPfan4ever,1200,Music,211,35,0,0,0
8FZbqUpfcaA,prborel,1200,Film & Animation,5,218,1.5,2,0
AOCR1q0S59g,hosikabuto,1200,News & Politics,100,107,0,0,0
YLXrzAhjD6k,nigahiga,1201,Entertainment,629,359177,4.81,13518,15065
KACQuZVAE3s,firedoglake,1201,News & Politics,105,592580,4.07,2488,9171
A6NfRLZFLNs,machinima,1201,Entertainment,484,242474,4.87,4042,3729
fdpwIj-JAsg,CCEProductions0,1201,People & Blogs,216,32161,3.67,6,2751
C6VoJApJe8Q,km23jkjk,1202,People & Blogs,57,2395,3.43,21,2377
_2EaMr5F_o0,CeoInOc,1201,Sports,371,337778,4.54,782,2439
0pCCgtbMlKg,MRirian,1201,People & Blogs,40,43313,3.85,1181,1727
h38s-kyn2jc,machinima,1201,Entertainment,114,40168,4.57,1870,1662
ETg3OZaTjWA,makemebad35,1202,Comedy,313,15151,4.84,1217,1794
lw_WsCrZtPI,TheSubscribeMaster,1202,Howto & Style,32,1866,4.5,2,1470
tgSYjVEj4U8,thecomputernerd01,1201,Comedy,323,17783,4.35,1050,1349
4E2tOn-je3Q,alexlmlo1,1201,Entertainment,437,117284,4.82,755,1333
qqXi8WmQ_WM,jonlajoie,1201,Comedy,171,73353,4.8,2875,1349
fGy6-0EDiMg,jezuzfreek777,1200,People & Blogs,481,16038,4.57,960,1279
A2XPiqhN_Ns,AtheneWins,1202,People & Blogs,767,159405,4.74,1771,1371
n17mtW-oXHE,VvCompHelpvV,1202,Howto & Style,327,666,4.22,32,1812
16sY4GF9mfE,alexlmlo1,1201,Entertainment,401,114874,4.71,853,1214
jfiaXDBfNCc,Go0oOch,1201,Sports,422,192806,4.49,237,1190
islwKns8wQo,Irategamer,1201,Comedy,227,51104,4.18,1261,1021
9M1vAC0VBsA,NotJustAlan,1201,Entertainment,657,68377,4.88,507,985
_H11x6bMu4Y,HunterAndThompson,1195,News & Politics,225,505410,3.75,896,8637
xoAg7eL3Olg,endlessroad123,1201,Entertainment,35,612,3.33,12,17
0f6_2JZI3Hw,hotbabestationde,1201,People & Blogs,84,35977,4.27,33,16
h2Sk28NqLrc,hustonfilmschool,1066,Film & Animation,481,240509,4.6,1120,950
57OtoBN_Jig,thaomusic,1197,Music,182,93760,4.05,529,400
X_4S5M86pJM,KlettumAndMagnesen,1202,Entertainment,46,477,5,1,157
VOZ5ueN8t8A,amywinehousenews,1200,Music,199,362107,3.49,556,1592
oRhKcgYslsw,SailorsPlayhouse,1201,People & Blogs,120,312,2,2,3
ZhZulhtkRm0,comedycomedy,1193,Comedy,176,350787,3.46,650,514
cJ2B3Nyz-6M,YouTubReptilian,1199,News & Politics,222,935,4.98,48,23
JbMLLhcmOcw,IAmCherylShuman,1201,Nonprofits & Activism,308,188,1.95,20,4
omO9MDMtGfw,Thismakessense,1200,Film & Animation,1,6064,4.19,163,106
K_WklFdz_LA,WHATTHEBUCKSHOW,1200,Entertainment,320,206716,4.59,3368,2510
ZAu39I5QOUc,60frames,1199,News & Politics,186,461211,4.34,4439,2001
_1M1Ht8ge9s,jessiecastillo,1111,Music,143,424,5,9,10
uluCnBctpHU,gyoung435123,1201,News & Politics,38,383562,3.49,580,0
z0jn8X0rDsQ,CeoInOc,1201,Sports,497,246853,4.6,512,1043
N7V0hHPp68g,NBA,1201,Sports,59,213867,4.51,389,455
oAmMe1ywIAI,alexlmlo1,1201,Entertainment,438,138966,4.82,806,929
eGfDDebfvo8,belladonna750,1201,Pets & Animals,228,144563,1.73,197,78
kT3ZcN5ELt0,kimboSliceman1,1201,Sports,185,87440,4.74,129,640
eGunBN0ureQ,phllp,1201,Music,205,109318,4.78,1331,995
9FdxASs-6LY,DigitalAdvocate,1201,Sports,370,77933,4.54,195,706
jsV7LvrkqUA,Maxoo05,1202,Sports,30,99682,4.71,136,333
H02WsZk5UGc,balhei21,1201,News & Politics,23,180010,4.41,82,135
q1stBevs_PI,alexlmlo1,1201,Entertainment,445,80427,4.8,686,834
NEsdwdxj3p8,OfficialKimboSlice,1202,Sports,406,56611,4.5,135,190
32Y5FWEDwT8,Go0oOch,1201,Sports,600,84480,4.5,131,364
MISm9XSBKsg,sxephil,1200,Entertainment,464,701576,4.4,5625,3315
Xy2XYJylw3g,bamse2k8,1197,Music,236,423386,4.7,809,1095
kGSsJCmzd9w,officialteamsabrina,1201,Entertainment,214,29804,4.92,252,225
Wk5CM-PuOJ8,SouljaBoy,1202,Howto & Style,108,73231,4.29,588,521
OeDhfjCssCk,MATHYTV,1201,Entertainment,147,850,4.98,454,1
kfNFuG4tkbs,LinkinSwordSlayer,1200,Entertainment,147,37464,4.82,261,583
YWgz9shM_YE,NotJustAlan,1201,Entertainment,406,54208,4.72,327,502
xphBR019e1w,mYcheMicALroMaNcE,1200,Music,199,214930,4.74,2084,2452
LnyL252vpTo,DivaJonas,1200,Entertainment,276,49631,4.85,584,831
emGJX4g5dn8,TheAmazingAtheist,1201,People & Blogs,388,11511,4.78,1031,314
LJcTMDNxQ1I,TheAmazingAtheist,1201,People & Blogs,780,9450,4.71,1053,597
NrMxNOllaso,frezned,1201,Comedy,150,13940,4.82,792,529
7x37lFAMB_k,nerimon,1202,Comedy,209,9822,4.87,715,525
Nbg0RbRh6_U,TheHill88,1201,Comedy,193,16741,4.5,933,690
#NAME?,NCDem,1201,News & Politics,325,63393,4.78,716,438
vlDZqnxVZVg,machinima,1200,Entertainment,863,209780,4.79,2200,1692
bwfrMCjyaNE,PrincessDiana161,1185,Howto & Style,320,200557,4.24,992,1510
ILo1v6Y7IB4,secondpersonmusic,1091,Music,230,295432,4.6,1640,675
nXr5pOwbVOI,southernscriptwriter,1188,Music,397,15638,4.86,84,50
yiuJiPLEVvI,MusicLover10534,1173,Entertainment,78,1804,5,8,15
wzQIRTRHQ9w,GuitarHeroGames,1197,Entertainment,211,130975,4.17,871,1274
YRprONMgx0c,Sh4d0w2,1201,Music,319,22130,4.74,121,169
1P14A4DaVUU,boomkilla12345,1195,Music,242,48824,4.81,309,206
9iP4PWWNZek,geminiguru,1201,Sports,303,21814,4,12,129
fPyeKe-EFf4,aliceangel7,1201,News & Politics,119,22974,4.04,83,328
ZPvX3e37lt8,dmdstudent0com,1201,Sports,330,43058,4.2,61,268
G0LEWYbE9cQ,ngmandy1224,1176,Entertainment,32,87044,3.92,13,8
Dv_lhyN5mtU,Sh4d0w2,1201,Music,264,15852,4.25,65,93
CNNLEFLaN_4,bxqzjmruqecxq,1202,Entertainment,73,212,5,2,2
e-9LU4-Frmc,temari550,1202,Comedy,5,187,0,0,0
UeAEFJ04qSs,amandaxecore,1202,Comedy,14,205,0,0,1
3eAzQJHXPjk,simplystrick,1202,People & Blogs,105,184,5,1,2
DnqwoogGPfg,MMADirector,1202,People & Blogs,9,125,0,0,0
S7xFVSPIIZU,rubenroemro55,1202,People & Blogs,29,223,0,0,0
wYH8RJc-w3Q,shanebear67,1202,Travel & Events,454,172,0,0,0
Ajc8tQnR5_k,charlesmaldaner,1202,Sports,13,151,0,0,0
QynH6F5eSfc,likies,1202,Music,260,143,0,0,0
uYDp3XlQsn8,kiezzkier,1202,Comedy,112,203,0,0,0
11WbWkadRW4,crimsonxeno,1202,Autos & Vehicles,354,19,4,1,0
aHG4JOvVDmg,daverawr,1202,Comedy,61,4,0,0,0
tilzNDx3tDM,montevproductions,1202,Music,305,11,0,0,0
8w1jGLQnxmQ,Sorilla,1202,Music,53,17,0,0,0
9t-Pn61OBzU,tinatran143,1202,Education,179,13,0,0,0
Ksg9VBdWfKE,choukietcal,1202,Pets & Animals,25,8,0,0,0
Y6nMxsDXMhM,bxqzjmruqecxq,1202,Entertainment,303,209,0,0,1
00vSuODwE8k,steffyteffy,1202,Entertainment,139,0,0,0,0
9rqg55LhmEI,JulianSPAM,1202,Sports,29,3,0,0,0
Q-XIhzcJJf0,,,,,,,,
eUKp2oJggaQ,Subic100,1202,Travel & Events,283,0,0,0,0
NK2afoMULN8,Battleon098,1202,Film & Animation,22,1,1,1,0
IyKieQS9vJQ,lucasgrandefranco,1202,Education,378,0,0,0,0
1acB7cTEiwQ,hhntsjxdls,1202,Entertainment,83,13,0,0,0
UU32NkoCoEc,natsky49,1202,People & Blogs,3,7,0,0,0
Ge8AMpQGkpc,g4ki05,1202,Sports,388,4,0,0,1
co7M5Y5na6I,samuelmorrison,1202,Pets & Animals,46,26,0,0,0
tfWpQ4tvp3E,bettyyqbar,1202,Music,25,0,0,0,0
EGlMvELdcVA,rutgerscad,1202,People & Blogs,109,3,0,0,0
rpeTScq8E6k,Prylloka,1202,Entertainment,163,6,5,1,1
Dx1wyrBI8xk,pbeyk,1202,People & Blogs,78,0,0,0,0
TZhPfUmgvDs,leproso6,1202,Sports,117,2,0,0,0
#NAME?,darklegendman,1202,Travel & Events,136,0,0,0,0
VYZQ7Pf0UD4,SirSkidPlank,1202,Autos & Vehicles,118,1,0,0,0
BXpBjBTMXMU,MandamePley,1202,Entertainment,39,1,0,0,0
GdKNtTEe8Hc,RandyMichaelMyersice,1202,Comedy,554,0,0,0,0
1of0sJ7275I,MalarnethMaloney,1202,Entertainment,243,0,0,0,0
vBw-Xjan0nA,blackchaos87,1202,Entertainment,41,1,0,0,0
oZaV2bJ0jwo,tubeyou149,1202,Entertainment,70,0,0,0,0
Jn2O_A3fe6k,calcuddle,1202,Comedy,276,0,0,0,0
RsQK14uvB4s,NastyGroovesFilms,1202,Film & Animation,88,0,0,0,0
HcsUTIWmKYg,chris3923168,1202,Science & Technology,48,0,0,0,0
sgk7BZNxTbU,Theswedishnerds,1202,Entertainment,45,1,0,0,0
0_mo7zeCiD8,katalina2007,1202,People & Blogs,57,1,0,0,0
mkgShfxTzmo,Svelski,1202,Film & Animation,295,0,0,0,0
k-WednlXXUk,wpl1157,1202,Comedy,57,0,0,0,0
UAZm0ZhBCkk,817510,1202,Music,377,0,0,0,0
t_hhOxreW28,Heartful10,1202,Music,236,0,0,0,0
Y5DvLNHuI5s,Lithenaren,1202,Film & Animation,318,0,0,0,0
2aUlqt5k-xY,Ryanmorrow77,1202,Entertainment,240,0,0,0,0
mN_XDU_ZxJI,a3lsght509,1202,News & Politics,43,0,0,0,0
zS64wegl09w,Jaderbrasil,1202,Autos & Vehicles,14,7,0,0,1
wwxm5sU2O6E,vatolegato,1202,Music,41,1,0,0,0
53MHYA4GTYA,Alias1983,1202,Nonprofits & Activism,231,0,0,0,0
dL4JYGQmeKo,BroPryd5410,1202,Entertainment,234,0,0,0,0
xlHx9ogElE4,LiveLaughLove072,1202,Comedy,394,0,0,0,0
od0ORONQ_dQ,umpireboy21,1202,Education,231,4,0,0,0
